"","caseid","weight","inputzip","county_fips","NCHS_Code_2013","USR_Classification","HRSA_Classification","Census_Classification","CountyName_Census","MO_Region","votereg","treat_group","QA","QB","consent","POLS001","POLS002","POLS007","POLS003","POLS004","POLS005","POLS006","POLS008","POLS009","POLS010","POLS010_t","POLS011","POLS012","POLS013","POLS014","POLS015","POLS016","POLS017","POLS018","POLS019","POLS020","POLS021","POLS022","POLS023","POLS024","POLS025","POLS026","POLS027","POLS028","POLS029","POLS030","POLS031","POLS032","POLS033","POLS034","POLS035","POLS036","EDU001","EDU002","EDU002_t","EDU003rule","EDU004rule","EDU005rule","EDU006rule","EDU007rule","EDU008rule","EDU009rule","EDU010rule","EDU011rule","EDU012","EDU013","EDU014","EDU015","EDU016","EDU017","EDU018","birthyr","agegroup","gender","race","educ","marstat","employ","faminc_new","incgroup","pid3","pid7","presvote16post","presvote20post","inputstate","ideo5","newsint","religpew","pew_churatd","pew_bornagain","pew_religimp","pew_prayer","ownhome","starttime","endtime"
"557",1913363209,0.199170306595455,63118,29510,1,4,2,1,"St. Louis city MO",6,1,2,1,1,1,2,NA,NA,NA,3,3,4,2,2,5,"Civil rights",3,4,3,4,NA,4,3,NA,NA,NA,2,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,1,1,"__NA__",40,37,47,49395,44355,50403,43347,36290,48723,1,1,2,1,1,2,1,1979,3,2,2,6,1,1,14,3,1,1,1,1,29,1,1,10,6,2,4,7,1,2022-08-12 02:01:18,2022-08-12 02:09:44
"558",1913363065,0.889298732687488,64117,29047,2,3,3,1,"Clay MO",5,1,1,2,2,1,2,2,4,2,3,3,2,2,2,1,"__NA__",4,4,3,4,3,NA,3,3,2,2,NA,NA,NA,NA,NA,4,2,2,2,2,2,2,2,2,2,NA,2,1,"__NA__",50,50,70,40402,40349,70536,30357,30357,40611,1,1,NA,1,1,2,1,1944,1,2,2,3,3,6,8,2,1,1,7,1,29,3,2,1,5,2,1,2,2,2022-08-12 01:46:40,2022-08-12 02:13:34
"559",1912938749,0.988171727339309,65251,29027,4,2,2,2,"Callaway MO",1,1,2,1,1,1,4,NA,NA,NA,2,5,3,1,1,1,"__NA__",4,4,2,3,NA,1,1,NA,NA,NA,2,3,3,1,2,NA,2,2,2,3,1,3,3,2,NA,1,2,1,"__NA__",30,30,41,45000,50000,60000,42686,48214,51402,3,1,1,3,2,3,2,1960,2,2,1,5,3,5,5,1,3,5,2,2,29,4,3,1,2,1,1,2,1,2022-08-12 01:59:18,2022-08-12 02:16:59
"560",1913363747,0.521834776837235,63730,29207,6,1,1,2,"Stoddard MO",4,1,1,1,1,1,4,4,2,2,2,2,1,1,1,1,"__NA__",4,2,3,3,4,NA,2,2,2,3,NA,NA,NA,NA,NA,1,2,2,3,3,3,2,2,2,1,NA,2,2,"__NA__",9,41,51,36204,50659,64903,38330,63415,85098,2,1,NA,1,2,2,2,1964,2,2,1,2,1,2,4,1,2,7,2,2,29,5,1,1,2,1,1,1,1,2022-08-12 02:17:39,2022-08-12 02:26:53
"561",1912012635,1.25252589498304,64151,29165,2,3,3,1,"Platte MO",5,1,2,1,1,1,4,NA,NA,NA,2,2,2,1,1,3,"__NA__",4,5,2,5,NA,2,2,NA,NA,NA,2,1,2,2,2,NA,1,1,1,1,1,1,1,1,NA,2,2,1,"__NA__",86,74,64,54023,44030,74752,50195,44880,57848,1,3,3,3,2,1,4,1944,1,1,1,5,1,5,97,NA,2,7,2,2,29,3,1,1,4,2,2,6,1,2022-08-12 01:28:06,2022-08-12 02:30:08
"562",1913639641,1.68579548437746,63132,29189,2,3,3,1,"St. Louis MO",6,1,2,2,1,1,4,NA,NA,NA,3,2,5,1,3,1,"__NA__",4,3,1,3,NA,1,3,NA,NA,NA,2,1,1,1,3,NA,1,1,1,1,1,3,1,2,NA,3,2,1,"__NA__",60,40,34,55867,45025,50977,33758,25892,30356,1,2,1,2,2,3,2,1960,2,2,1,6,1,6,16,3,3,4,2,1,29,3,1,5,5,2,2,4,1,2022-08-12 02:27:56,2022-08-12 02:39:55
"563",1913363689,0.404181727568546,65401,29161,5,1,1,1,"Phelps MO",4,1,1,1,1,1,1,3,3,3,3,3,4,2,2,2,"__NA__",2,2,2,2,2,NA,2,2,2,3,NA,NA,NA,NA,NA,4,3,3,1,1,1,2,2,1,2,NA,2,5,"__NA__",59,36,38,76878,69863,67737,56045,69225,69225,1,2,NA,1,1,2,1,1935,1,1,1,1,4,5,9,2,1,1,1,1,29,1,1,1,4,1,2,2,3,2022-08-11 23:54:39,2022-08-12 14:13:27
"564",1913215025,0.831894595477268,64163,29165,2,3,3,1,"Platte MO",5,1,1,1,1,1,4,3,3,2,5,5,4,1,5,2,"__NA__",3,3,2,2,2,NA,2,3,3,3,NA,NA,NA,NA,NA,4,1,3,1,1,1,3,1,2,2,NA,1,1,"__NA__",56,66,78,60109,61134,67281,28347,28689,36202,3,1,NA,1,2,3,1,1982,3,2,1,4,3,1,2,1,2,6,2,6,29,3,2,2,3,2,1,1,2,2022-08-12 02:43:52,2022-08-12 02:51:31
"565",1913363685,1.60469415859399,65714,29043,3,2,2,1,"Christian MO",3,1,2,2,1,1,4,NA,NA,NA,2,2,2,1,1,4,"__NA__",4,3,3,3,NA,2,5,NA,NA,NA,2,2,2,1,2,NA,1,2,1,1,1,1,1,1,NA,2,2,2,"__NA__",25,20,30,45237,38647,50977,28018,30569,44387,1,2,1,2,2,2,2,1944,1,2,1,2,1,5,97,NA,3,5,2,2,29,3,2,1,5,2,3,6,1,2022-08-12 02:49:38,2022-08-12 03:04:18
"566",1913681717,0.705366735447846,64029,29095,1,4,2,1,"Jackson MO",5,1,1,1,1,1,4,3,2,2,2,4,2,1,1,4,"__NA__",4,3,2,3,2,NA,2,1,1,2,NA,NA,NA,NA,NA,1,2,2,2,3,3,3,1,3,1,NA,2,4,"__NA__",21,29,39,38647,38222,37584,36947,37372,36521,1,1,NA,1,2,1,1,1949,1,2,1,2,4,5,4,1,2,7,2,2,29,5,1,1,5,1,1,1,1,2022-08-12 02:52:13,2022-08-12 03:08:07
"567",1913363793,0.675847270158054,63847,29069,5,1,1,2,"Dunklin MO",4,1,1,3,1,1,3,2,3,2,4,3,3,4,5,5,"Helping the poorest people of Missouri",4,4,3,2,3,NA,2,3,3,3,NA,NA,NA,NA,NA,4,1,3,1,1,1,1,1,2,2,NA,2,1,"__NA__",61,55,78,51776,51600,51136,40520,40582,49667,3,1,NA,1,3,1,1,1967,2,2,1,2,4,6,1,1,2,6,2,2,29,4,2,11,6,2,4,6,2,2022-08-12 03:01:10,2022-08-12 03:14:27
"568",1913703095,0.499241204947061,63701,29031,4,2,2,1,"Cape Girardeau MO",4,1,2,1,1,1,4,NA,NA,NA,1,4,1,1,1,1,"__NA__",4,3,3,3,NA,3,4,NA,NA,NA,2,1,3,1,2,NA,1,1,1,1,1,1,1,2,NA,2,2,1,"__NA__",30,50,58,37372,34821,51615,27380,29506,37584,1,1,1,1,2,1,2,1947,1,2,1,3,4,2,3,1,2,7,2,2,29,5,1,1,3,1,1,3,2,2022-08-12 03:08:20,2022-08-12 03:15:51
"569",1912481593,0.368144556106839,65775,29091,5,1,1,2,"Howell MO",4,1,1,1,1,1,2,4,3,4,4,4,4,2,2,2,"__NA__",3,4,2,4,3,NA,4,4,2,3,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,1,2,2,NA,2,10,"__NA__",40,45,60,27170,31375,39456,22346,28790,32649,1,2,NA,1,1,1,1,1987,3,1,6,5,1,1,13,3,3,4,3,1,29,3,1,1,1,1,1,1,1,2022-08-12 00:52:07,2022-08-12 04:28:35
"570",1913703627,0.994065915229804,63626,29221,6,1,1,2,"Washington MO",4,1,1,1,1,1,4,5,2,5,2,2,2,1,1,4,"__NA__",4,4,2,2,2,NA,2,2,4,4,NA,NA,NA,NA,NA,1,2,2,3,1,1,2,1,2,3,NA,2,2,"__NA__",50,72,80,26681,27047,43129,23392,40570,63231,1,1,NA,1,1,1,1,1964,2,2,1,5,3,5,3,1,3,4,2,2,29,3,1,1,2,1,1,1,1,2022-08-12 03:43:51,2022-08-12 04:00:28
"571",1913720741,1.01363488277714,63090,29071,2,3,3,2,"Franklin MO",1,1,1,1,1,1,4,3,2,2,2,2,2,1,1,1,"__NA__",3,3,2,3,1,NA,1,1,1,2,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,3,2,NA,2,2,"__NA__",40,40,29,62776,62138,85735,54485,58099,62776,1,2,NA,2,2,2,2,1961,2,2,1,2,1,1,13,3,3,5,7,2,29,4,1,1,5,1,1,2,1,2022-08-12 03:47:15,2022-08-12 04:00:54
"572",1913731661,1.05744840074269,64152,29165,2,3,3,1,"Platte MO",5,1,2,1,1,1,3,NA,NA,NA,4,4,4,2,4,3,"__NA__",3,3,4,4,NA,3,3,NA,NA,NA,2,2,2,1,2,NA,1,1,1,1,1,1,1,1,NA,2,2,1,"__NA__",52,35,45,40549,34756,57622,33841,26220,47561,1,2,3,2,1,2,2,1970,2,1,1,5,1,1,13,3,1,2,2,1,29,3,2,10,6,2,4,6,1,2022-08-12 03:46:49,2022-08-12 04:01:47
"573",1913684547,0.988171727339309,63128,29189,2,3,3,1,"St. Louis MO",6,1,1,1,1,1,4,3,3,3,3,2,2,1,1,1,"__NA__",4,4,4,5,4,NA,3,1,2,2,NA,NA,NA,NA,NA,3,1,3,1,1,1,1,1,2,2,NA,2,2,"__NA__",86,84,89,61890,55693,75610,34766,42378,39634,2,2,NA,2,2,2,3,1959,2,2,1,5,1,2,97,NA,2,7,2,2,29,4,2,2,3,2,2,1,1,2022-08-12 04:00:04,2022-08-12 04:12:44
"574",1913320693,1.07064056247426,64114,29095,1,4,2,1,"Jackson MO",5,1,1,3,1,1,2,3,4,3,4,5,4,2,2,4,"__NA__",3,3,3,3,3,NA,3,3,4,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,3,"__NA__",49,48,50,61328,61769,66532,37431,32966,36915,1,1,NA,1,1,2,2,1986,3,2,1,5,5,1,4,1,1,1,7,1,29,2,2,9,6,2,4,7,2,2022-08-12 01:47:09,2022-08-13 01:51:49
"575",1913363743,0.743932193608136,65802,29077,3,2,2,1,"Greene MO",3,1,1,2,1,1,4,4,2,3,3,4,5,1,1,1,"__NA__",4,4,3,4,4,NA,3,4,3,4,NA,NA,NA,NA,NA,1,2,2,3,1,1,2,3,2,1,NA,2,4,"__NA__",15,25,30,21077,20227,32344,18313,19376,20227,1,1,NA,1,3,3,1,1957,1,1,1,2,1,6,2,1,2,7,2,2,29,5,2,1,3,1,1,1,2,2022-08-12 04:51:54,2022-08-12 05:09:21
"576",1913794855,0.758298193777558,63304,29183,2,3,3,1,"St. Charles MO",6,1,2,1,1,1,2,NA,NA,NA,4,4,4,2,5,3,"__NA__",3,3,3,4,NA,2,3,NA,NA,NA,2,2,1,1,3,NA,1,1,1,1,1,1,1,1,NA,2,1,2,"__NA__",61,42,50,57134,42614,62184,42757,34890,49607,1,2,2,1,1,2,1,1978,3,2,1,6,6,2,9,2,4,3,1,1,29,1,2,11,6,2,4,7,1,2022-08-12 05:37:07,2022-08-12 06:13:22
"577",1913363973,0.806306589233138,63084,29071,2,3,3,2,"Franklin MO",1,1,1,3,1,1,4,2,2,2,3,3,3,1,5,1,"__NA__",4,4,3,3,1,NA,2,2,3,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,3,1,3,2,NA,1,2,"__NA__",85,64,68,50770,51821,61625,99790,99790,100490,1,1,NA,1,1,2,1,1989,3,1,1,2,1,1,4,1,2,6,2,2,29,4,2,11,5,2,4,7,1,2022-08-12 06:40:50,2022-08-12 06:52:00
"578",1913212325,0.869192867098961,64068,29047,2,3,3,1,"Clay MO",5,1,1,1,1,1,2,4,4,4,4,3,4,2,5,2,"__NA__",3,3,2,3,4,NA,5,3,3,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,3,"__NA__",40,30,40,42899,39710,57142,36096,34183,50552,1,1,NA,1,1,3,1,1944,1,2,1,4,4,5,2,1,1,1,1,1,29,2,1,9,5,2,3,6,2,2022-08-12 07:19:19,2022-08-12 07:37:14
"579",1913663653,0.458080631444865,63127,29189,2,3,3,1,"St. Louis MO",6,1,2,1,1,1,2,NA,NA,NA,4,3,4,2,2,3,"__NA__",3,3,2,3,NA,2,3,NA,NA,NA,1,2,1,1,3,NA,1,1,1,1,1,1,1,2,NA,2,2,2,"__NA__",38,30,35,48988,32406,44983,34957,28367,30493,1,2,2,1,1,2,2,1955,1,2,1,6,1,5,10,3,1,1,1,1,29,1,1,10,5,2,4,7,2,2022-08-12 06:26:52,2022-08-12 07:38:26
"580",1913098133,0.572342843332077,65785,29039,6,1,1,2,"Cedar MO",3,1,1,1,1,1,4,3,1,2,1,2,1,1,1,1,"__NA__",4,3,4,3,2,NA,2,1,1,4,NA,NA,NA,NA,NA,1,1,3,1,1,1,2,2,2,3,NA,2,3,"__NA__",44,56,42,39108,50804,58114,39487,52997,55921,1,3,NA,2,2,1,2,1946,1,2,1,6,3,5,4,1,2,7,2,2,29,5,1,1,2,1,1,1,1,2022-08-12 07:26:51,2022-08-12 07:42:46
"581",1913903901,1.14631257568986,65624,29209,5,1,1,2,"Stone MO",3,1,1,1,1,1,3,3,3,3,4,4,4,2,2,3,"__NA__",3,2,3,3,1,NA,3,3,3,2,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,3,"__NA__",19,26,36,45530,54636,64983,36010,38907,48013,1,2,NA,1,1,1,1,1967,2,1,1,3,1,1,7,2,1,2,1,1,29,3,1,9,6,2,4,7,1,2022-08-12 09:21:06,2022-08-12 09:36:05
"582",1913742511,0.7145015762393,63129,29189,2,3,3,1,"St. Louis MO",6,1,2,1,1,1,2,NA,NA,NA,4,4,4,2,2,2,"__NA__",2,2,3,4,NA,2,3,NA,NA,NA,2,2,1,1,2,NA,1,1,1,1,1,1,1,1,NA,2,2,1,"__NA__",64,47,41,45051,33312,36802,39340,29505,33947,1,2,3,1,1,2,1,1964,2,1,1,5,1,1,11,3,1,1,1,1,29,3,1,9,6,2,4,7,1,2022-08-12 09:32:27,2022-08-12 09:39:01
"583",1912942791,0.499768201202273,63130,29189,2,3,3,1,"St. Louis MO",6,1,2,2,1,1,4,NA,NA,NA,1,1,1,1,1,1,"__NA__",3,2,3,3,NA,2,3,NA,NA,NA,2,2,3,1,2,NA,3,3,3,3,1,3,3,2,NA,1,2,4,"__NA__",37,37,38,43856,44493,43430,40667,41730,45981,2,1,1,1,2,2,2,1932,1,2,2,4,3,5,1,1,2,7,2,2,29,5,1,1,2,1,1,1,1,2022-08-12 09:14:08,2022-08-12 09:55:27
"584",1913850845,0.777529614908327,64132,29095,1,4,2,1,"Jackson MO",5,1,1,2,1,1,2,2,4,3,3,2,4,1,3,4,"__NA__",4,4,3,3,4,NA,3,3,1,4,NA,NA,NA,NA,NA,4,1,3,1,1,1,2,3,3,2,NA,2,1,"__NA__",34,41,65,28871,43464,51079,24429,31091,38071,1,1,NA,2,3,1,2,1967,2,2,1,5,6,6,3,1,1,2,7,1,29,3,1,1,3,2,2,1,2,2022-08-12 09:52:37,2022-08-12 10:03:11
"585",1913363785,1.69242974679695,65714,29043,3,2,2,1,"Christian MO",3,1,2,2,1,1,3,NA,NA,NA,1,2,2,1,1,1,"__NA__",4,3,2,2,NA,3,5,NA,NA,NA,2,1,2,1,2,NA,1,2,1,1,1,1,1,2,NA,3,2,2,"__NA__",61,74,50,66602,65114,69578,55760,51934,51934,2,1,1,2,2,2,2,1956,1,1,1,2,1,5,97,NA,2,7,2,2,29,3,2,1,6,1,2,6,1,2022-08-12 10:20:48,2022-08-12 10:30:11
"586",1913641933,0.911192070844736,64776,29185,6,1,1,2,"St. Clair MO",3,1,1,1,1,1,4,4,4,2,3,4,1,1,1,2,"__NA__",4,4,1,3,2,NA,3,2,1,3,NA,NA,NA,NA,NA,1,1,2,3,3,1,2,2,2,1,NA,2,3,"__NA__",94,24,52,87719,47149,72368,75658,75292,118787,2,2,NA,2,2,3,2,1959,2,2,1,4,1,7,3,1,2,7,2,2,29,4,2,11,6,2,4,2,1,2022-08-12 10:38:49,2022-08-12 10:57:09
"587",1913329593,1.08379559797963,64836,29097,4,2,2,1,"Jasper MO",3,1,2,1,1,1,1,NA,NA,NA,4,3,4,2,2,2,"__NA__",3,2,2,5,NA,3,4,NA,NA,NA,1,2,1,1,3,NA,1,1,1,1,1,1,1,1,NA,2,2,2,"__NA__",49,38,49,36890,41159,44512,29268,30326,39939,1,3,3,1,1,2,2,1968,2,1,1,3,1,1,9,2,1,1,1,1,29,2,2,1,6,2,2,1,1,2022-08-12 10:41:50,2022-08-12 10:57:29
"588",1913363385,1.8810817707086,63304,29183,2,3,3,1,"St. Charles MO",6,1,1,2,1,1,4,3,2,2,2,2,2,1,1,1,"__NA__",4,3,2,2,3,NA,3,2,2,2,NA,NA,NA,NA,NA,5,1,1,1,1,1,3,1,3,2,NA,1,2,"__NA__",61,55,64,39923,39710,40348,32482,29931,34608,1,1,NA,1,2,3,4,1964,2,2,3,3,5,1,5,1,2,6,2,2,29,4,3,11,6,2,3,7,2,2022-08-12 10:49:49,2022-08-12 10:57:37
"589",1913886841,0.758298193777558,63385,29183,2,3,3,1,"St. Charles MO",6,1,1,2,1,1,1,3,4,4,4,4,4,2,2,3,"__NA__",3,3,3,3,2,NA,4,1,2,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,2,1,1,2,NA,2,3,"__NA__",56,42,44,56818,44508,53977,38826,35354,35669,1,3,NA,1,1,2,1,1987,3,2,1,6,5,1,5,1,1,1,1,1,29,1,1,11,6,2,4,7,1,2022-08-12 10:57:27,2022-08-12 11:05:07
"590",1913703715,0.816843295971282,63074,29189,2,3,3,1,"St. Louis MO",6,1,2,2,1,1,2,NA,NA,NA,4,5,4,4,5,2,"__NA__",4,4,2,3,NA,2,3,NA,NA,NA,2,2,1,1,2,NA,1,1,1,1,1,1,1,1,NA,2,2,2,"__NA__",31,22,41,36095,33113,40141,31410,28981,33216,1,3,1,1,1,2,1,1968,2,2,1,4,3,6,3,1,3,3,7,1,29,2,2,10,6,2,4,7,1,2022-08-12 11:08:30,2022-08-12 11:21:25
"591",1913684463,0.869192867098961,63126,29189,2,3,3,1,"St. Louis MO",6,1,2,1,1,1,1,NA,NA,NA,4,4,4,2,2,2,"__NA__",2,2,2,4,NA,1,2,NA,NA,NA,2,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,2,"__NA__",40,20,40,51084,35777,55548,49595,33014,55548,1,1,2,1,1,2,1,1948,1,2,1,4,3,5,5,1,1,1,1,1,29,2,1,9,6,2,4,7,1,2022-08-12 11:36:42,2022-08-12 11:50:09
"592",1913870619,1.00572158911834,64506,29021,4,2,2,1,"Buchanan MO",2,1,1,1,1,1,3,4,4,4,3,3,4,2,2,2,"__NA__",3,3,3,4,4,NA,3,2,2,4,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,1,2,2,NA,2,2,"__NA__",20,30,35,40000,40000,50000,33000,28000,45000,1,2,NA,1,3,2,2,1968,2,1,1,3,1,1,14,3,3,4,3,2,29,3,2,1,5,2,2,5,1,2022-08-12 12:04:21,2022-08-12 12:24:19
"593",1913704135,1.60898684477174,65202,29019,4,2,2,1,"Boone MO",1,1,2,2,1,1,1,NA,NA,NA,4,2,4,2,2,3,"__NA__",2,3,3,4,NA,2,3,NA,NA,NA,3,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,2,"__NA__",45,22,40,40659,25538,31586,24530,23185,24866,1,3,1,1,1,2,1,1965,2,2,1,6,1,1,11,3,1,1,1,1,29,2,1,9,6,2,4,7,1,2022-08-12 12:33:56,2022-08-12 12:43:36
"594",1913886983,1.40778453447782,63114,29189,2,3,3,1,"St. Louis MO",6,1,2,2,1,1,3,NA,NA,NA,2,5,2,1,1,1,"__NA__",4,3,5,5,NA,2,3,NA,NA,NA,2,1,2,2,2,NA,3,2,3,1,1,2,2,2,NA,1,2,4,"__NA__",56,44,47,46418,46418,37646,33260,33260,38974,1,1,1,2,2,1,2,1972,2,1,1,3,3,1,97,NA,3,5,2,2,29,4,2,1,5,2,2,2,2,2022-08-12 12:45:09,2022-08-12 12:55:26
"595",1913942887,0.309470225745505,65721,29043,3,2,2,1,"Christian MO",3,1,2,1,1,1,4,NA,NA,NA,1,2,1,1,1,5,"Stopping Socialism/secession",3,2,1,2,NA,1,2,NA,NA,NA,2,1,2,2,2,NA,2,2,1,1,3,2,3,2,NA,1,2,4,"__NA__",35,30,34,56368,45164,62975,45154,37309,46463,3,1,1,2,2,3,2,1961,2,1,1,6,4,1,11,3,2,7,2,2,29,5,1,1,5,1,3,6,1,2022-08-12 12:04:55,2022-08-12 12:56:20
"596",1914043919,0.845319914701768,64062,29177,2,3,3,2,"Ray MO",2,1,1,1,1,1,2,3,4,4,4,4,4,2,3,5,"climate",4,4,3,3,2,NA,3,3,3,4,NA,NA,NA,NA,NA,3,1,3,1,1,1,3,1,2,2,NA,1,4,"__NA__",65,52,55,60216,63538,57724,80565,70259,73090,3,2,NA,1,1,1,1,1972,2,2,1,4,3,1,5,1,1,1,1,1,29,2,2,10,5,2,3,6,1,2022-08-12 12:44:18,2022-08-12 13:00:26
"597",1913363121,0.535538205052179,63136,29189,2,3,3,1,"St. Louis MO",6,1,1,1,1,1,1,5,5,5,5,5,5,2,2,2,"__NA__",4,4,4,4,4,NA,4,4,4,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,3,"__NA__",71,81,89,50888,60109,61817,38593,49180,58060,1,1,NA,1,1,1,1,1966,2,2,2,2,5,1,3,1,1,1,1,1,29,5,2,11,2,1,1,4,2,2022-08-12 12:52:17,2022-08-12 13:00:59
"598",1913777627,0.7607529006813,63117,29189,2,3,3,1,"St. Louis MO",6,1,2,1,1,1,1,NA,NA,NA,4,4,4,3,5,5,"balance of all of these things",2,3,1,3,NA,3,2,NA,NA,NA,2,2,1,1,1,NA,1,1,1,1,1,1,1,1,NA,2,2,3,"__NA__",70,20,40,42878,37564,62011,33737,28848,42666,1,2,2,1,2,2,2,1963,2,2,1,5,1,7,8,2,1,1,1,1,29,2,1,1,2,2,3,7,1,2022-08-12 12:49:54,2022-08-12 13:08:07
"599",1913941213,0.509337891676237,63104,29510,1,4,2,1,"St. Louis city MO",6,1,1,2,1,1,2,1,3,4,4,4,4,2,2,2,"__NA__",4,4,4,3,4,NA,4,2,2,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,1,1,"__NA__",21,61,79,53763,48723,72791,39651,30914,47379,1,1,NA,1,1,2,1,1982,3,2,1,5,1,2,9,2,1,1,1,1,29,1,1,2,4,1,3,3,2,2022-08-12 12:46:26,2022-08-12 13:17:44
"600",1914038255,0.569875881337435,65203,29019,4,2,2,1,"Boone MO",1,1,1,2,1,1,2,3,4,4,4,4,4,2,2,2,"__NA__",2,2,1,3,3,NA,3,1,1,4,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,1,1,"__NA__",59,41,46,40248,34898,49050,34581,25381,41179,1,1,NA,2,3,2,2,1967,2,1,1,6,1,5,9,2,3,5,1,1,29,3,2,5,4,2,3,6,1,2022-08-12 13:14:28,2022-08-12 13:20:30
"601",1913793799,0.309470225745505,65689,29215,6,1,1,2,"Texas MO",4,1,1,2,1,1,4,4,2,5,2,5,5,1,1,1,"__NA__",4,3,4,4,2,NA,2,2,2,3,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,2,2,1,NA,1,1,"__NA__",30,50,70,36155,40588,50106,29911,31611,37564,1,1,NA,2,2,3,2,1961,2,1,1,6,1,1,4,1,2,6,2,2,29,5,1,1,1,1,1,1,1,2022-08-12 13:15:43,2022-08-12 13:28:22
"602",1913011613,0.622503290964154,64804,29097,4,2,2,1,"Jasper MO",3,1,2,1,1,1,4,NA,NA,NA,1,3,1,1,1,1,"__NA__",4,3,2,4,NA,1,1,NA,NA,NA,2,1,2,1,2,NA,2,2,2,2,1,2,2,2,NA,1,1,3,"__NA__",33,33,35,37478,45556,56611,34502,37903,38754,1,1,1,2,2,1,2,1962,2,1,1,4,5,1,4,1,2,7,2,2,29,5,1,1,1,1,1,1,1,2022-08-12 13:23:55,2022-08-12 13:30:36
"603",1914087485,0.603937294065788,65631,29043,3,2,2,1,"Christian MO",3,1,1,3,1,1,3,3,3,3,3,3,4,2,2,2,"__NA__",4,3,3,4,3,NA,4,3,3,3,NA,NA,NA,NA,NA,4,1,1,1,1,1,1,1,1,2,NA,2,2,"__NA__",55,60,70,30356,35459,38222,28656,31207,33970,1,1,NA,1,1,2,1,1992,3,2,1,3,1,8,8,2,1,1,1,1,29,2,1,8,6,2,3,6,1,2022-08-12 13:44:24,2022-08-12 13:54:55
"604",1913646971,0.675847270158054,65338,29015,6,1,1,2,"Benton MO",3,1,1,1,1,1,4,3,2,2,2,2,2,1,1,1,"__NA__",4,4,3,3,4,NA,3,2,2,4,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,2,3,NA,1,1,"__NA__",43,66,75,34875,40205,54459,24123,27778,33626,1,1,NA,1,2,2,2,1975,2,2,1,2,1,7,12,3,2,7,2,2,29,4,1,11,2,2,3,3,1,2022-08-12 13:51:42,2022-08-12 14:02:21
"605",1913363075,0.671036081151201,65804,29077,3,2,2,1,"Greene MO",3,1,1,1,1,1,4,4,2,2,2,3,1,1,1,1,"__NA__",4,3,3,3,2,NA,2,2,3,4,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,2,NA,2,2,"__NA__",60,55,55,66624,53299,75751,48726,58058,70749,2,1,NA,1,2,3,2,1977,2,2,2,3,1,1,9,2,3,5,2,2,29,4,1,11,5,1,1,1,1,2022-08-12 13:54:08,2022-08-12 14:07:10
"606",1913724043,1.18716289847471,64117,29047,2,3,3,1,"Clay MO",5,1,2,1,1,1,4,NA,NA,NA,5,2,3,1,5,1,"__NA__",4,3,3,3,NA,2,3,NA,NA,NA,2,3,1,1,2,NA,1,1,1,1,1,1,1,1,NA,2,2,1,"__NA__",52,71,70,40205,39401,41667,31798,30336,33626,1,1,1,1,2,3,1,1961,2,2,1,2,1,1,97,NA,3,5,2,2,29,3,1,11,5,2,3,8,1,2022-08-12 14:14:03,2022-08-12 14:25:12
"607",1914035545,0.89408081238758,64055,29095,1,4,2,1,"Jackson MO",5,1,1,2,1,1,2,2,4,4,4,3,4,2,5,1,"__NA__",3,4,3,3,2,NA,4,2,2,3,NA,NA,NA,NA,NA,4,1,2,1,1,1,1,1,1,2,NA,2,1,"__NA__",49,36,81,41050,35310,50616,43814,32547,52742,1,1,NA,1,1,2,2,1971,2,2,1,3,1,1,97,NA,5,4,1,1,29,3,2,11,5,2,2,3,1,2022-08-12 14:25:10,2022-08-12 14:32:38
"608",1914000023,0.870092620680178,64152,29165,2,3,3,1,"Platte MO",5,1,1,2,1,1,4,4,1,2,2,3,2,1,1,1,"__NA__",4,3,2,4,2,NA,2,2,2,2,NA,NA,NA,NA,NA,2,1,2,1,1,1,3,1,2,2,NA,1,1,"__NA__",75,42,51,62500,55203,70114,44416,39340,41878,2,2,NA,2,2,2,2,1977,2,2,1,5,1,1,12,3,2,7,2,2,29,4,1,1,5,2,3,5,1,2022-08-12 11:49:25,2022-08-14 13:27:18
